post_id,platform,content_type,category,creator_type,follower_count,account_age_days,hook_strength,relatability_score,thumbnail_quality,caption_length,hashtag_count,trending_audio,call_to_action,video_duration,post_time,day_of_week,emotion_trigger,views,likes,comments,shares,saves,impressions,reach,watch_time_avg,completion_rate,engagement_rate,first_3sec_retention,viral
1286,Instagram,Short,Motivation,influencer,858,1828,2,1,9,41,37,1,0,93,11,3,funny,21024,2404,218,321,787,33507,23428,36.98,0.4,0.177,0.23,1
1287,TikTok,Post,Meme,individual,2406,1687,9,1,5,24,17,1,1,116,13,6,neutral,3701,144,129,28,51,7406,5372,22.28,0.19,0.095,0.95,0
1288,YouTube,Video,Education,brand,805,1171,2,4,10,23,12,0,0,122,12,5,funny,3800,265,158,71,143,8721,7298,15.5,0.13,0.168,0.24,1
1289,Instagram,Short,Meme,brand,6689,1382,7,7,10,168,15,1,0,76,15,3,funny,22045,2560,923,353,528,28652,25025,46.95,0.62,0.198,0.9,1
1290,Instagram,Short,Tech,brand,8336,326,2,9,8,290,4,0,0,49,1,2,neutral,15276,1772,690,369,326,29135,23170,29.59,0.6,0.207,0.45,0
1291,TikTok,Reel,Motivation,individual,3292,1171,1,5,1,111,7,1,0,70,14,5,curiosity,4338,243,126,65,163,10004,8840,4.8,0.07,0.138,0.31,0
1292,TikTok,Reel,Meme,brand,3608,1193,2,6,2,165,14,0,1,23,4,4,funny,2629,146,108,43,104,4180,2485,10.12,0.44,0.153,0.34,0
1293,YouTube,Reel,Entertainment,influencer,3695,1639,3,2,4,178,4,0,0,165,10,3,funny,6526,376,207,133,217,16021,9916,68.39,0.41,0.143,0.46,0
1294,TikTok,Reel,Motivation,individual,10382,1909,8,2,1,68,22,1,0,7,23,4,funny,18484,1680,582,383,478,28637,19358,5.33,0.76,0.169,0.86,0
1295,TikTok,Short,Motivation,brand,28113,736,4,5,10,83,23,0,0,113,18,7,fear,66078,7119,2003,1874,2253,146228,104867,112.09,0.99,0.201,0.59,1
1296,YouTube,Short,Motivation,influencer,920,518,10,3,8,130,31,0,1,179,15,4,funny,659,51,14,14,10,1641,1153,78.32,0.44,0.135,1,0
1297,YouTube,Short,Meme,individual,3151,1310,8,4,6,187,7,1,0,162,16,7,fear,2420,114,67,42,34,4059,3300,106.04,0.65,0.106,0.9,0
1298,YouTube,Video,Tech,individual,7354,508,4,10,8,193,8,0,1,39,9,7,funny,15932,1652,166,401,155,20187,12911,12.74,0.33,0.149,0.69,1
1299,YouTube,Short,Tech,brand,12201,635,4,5,9,21,25,1,1,42,18,3,funny,39418,1675,712,546,401,91203,53618,8.27,0.2,0.085,0.41,1
1300,TikTok,Video,Entertainment,influencer,2065,502,4,8,3,59,28,0,0,112,23,3,curiosity,4259,345,137,33,26,5563,3065,89.81,0.8,0.127,0.62,1
1301,YouTube,Short,Education,influencer,4343,1158,9,9,8,15,29,1,1,127,9,7,funny,19162,1521,540,159,639,27915,14424,48.72,0.38,0.149,1,1
1302,Instagram,Video,Education,individual,578,775,10,8,6,65,38,0,1,85,3,7,neutral,1273,124,26,18,18,2969,1686,70.11,0.82,0.146,1,1
1303,YouTube,Short,Meme,brand,3570,428,10,3,5,272,31,0,0,15,15,7,neutral,3458,197,102,50,98,7392,3956,14.67,0.98,0.129,1,0
1304,YouTube,Video,Tech,influencer,931,520,9,5,10,246,22,0,0,103,3,4,inspiration,2732,94,118,18,98,5277,3699,14.67,0.14,0.12,0.92,1
1305,TikTok,Video,Entertainment,influencer,180504,732,1,6,2,282,37,0,1,17,15,5,funny,258053,19429,8855,4439,6456,403751,215768,3.67,0.22,0.152,0.23,0
1306,Instagram,Short,Meme,influencer,5546,624,10,10,1,232,18,1,1,48,19,3,funny,164050,8535,3857,999,6015,211185,110163,25.72,0.54,0.118,1,1
1307,TikTok,Video,Entertainment,brand,12179,211,3,5,10,49,9,0,0,70,12,5,inspiration,24681,1890,269,141,408,40348,32834,55.15,0.79,0.11,0.39,1
1308,YouTube,Reel,Entertainment,brand,254,870,7,6,10,13,6,0,1,64,7,4,neutral,1663,139,48,19,63,2668,1881,7.36,0.12,0.162,0.98,1
1309,Instagram,Short,Motivation,individual,32393,1849,5,8,9,98,13,1,0,78,7,6,inspiration,26546,1280,1123,377,1048,53853,47638,29.98,0.38,0.144,0.61,0
1310,YouTube,Post,Tech,influencer,5335,1255,1,3,5,76,7,0,1,81,9,3,neutral,12188,910,495,100,193,27388,24060,4.12,0.05,0.139,0.29,1
1311,Instagram,Post,Entertainment,brand,16053,1850,6,2,7,86,18,1,0,126,4,2,fear,42771,4815,1105,335,535,100060,67559,23.55,0.19,0.159,0.71,1
1312,Instagram,Reel,Motivation,brand,442,1596,3,6,10,245,3,1,0,96,19,7,funny,3348,301,48,28,71,7836,4295,91.42,0.95,0.134,0.41,1
1313,YouTube,Short,Education,influencer,24850,131,7,9,3,75,34,0,0,179,23,5,neutral,74859,8599,799,1193,2126,97735,66500,40.51,0.23,0.17,0.92,1
1314,YouTube,Video,Tech,influencer,516,358,5,1,9,74,39,0,1,9,10,4,neutral,793,26,36,18,21,1085,619,8.49,0.94,0.127,0.67,0
1315,YouTube,Video,Education,individual,1636,1121,10,4,2,72,22,0,1,115,12,4,fear,2519,103,76,20,56,6132,3774,32.5,0.28,0.101,1,0
1316,Instagram,Post,Meme,influencer,4147,504,9,1,5,35,20,1,1,133,0,3,neutral,4725,532,85,109,119,8655,6638,8.53,0.06,0.179,1,0
1317,TikTok,Post,Meme,influencer,5166,166,7,2,10,75,12,1,0,42,22,1,curiosity,233028,27449,6782,5678,7430,358712,196897,21.9,0.52,0.203,0.94,1
1318,TikTok,Reel,Tech,influencer,7795,1168,2,6,7,83,6,1,1,176,7,5,neutral,18066,1631,251,540,568,31043,16591,129.86,0.74,0.166,0.22,1
1319,TikTok,Short,Education,brand,12904,1199,5,7,7,210,34,0,0,16,19,1,funny,8634,724,268,106,122,10733,7802,10.12,0.63,0.141,0.71,0
1320,Instagram,Post,Entertainment,individual,2105,574,2,4,1,121,17,0,1,52,7,6,inspiration,3211,170,97,60,53,3878,2273,25.59,0.49,0.118,0.28,0
1321,YouTube,Short,Education,individual,13588,41,10,4,3,259,11,1,0,37,22,5,inspiration,33561,3052,1344,738,1056,77330,39269,7.98,0.22,0.184,1,1
1322,Instagram,Video,Education,individual,1773,1424,8,5,3,114,5,0,1,110,15,3,fear,3436,160,51,39,29,5121,3461,57.45,0.52,0.081,0.82,0
1323,TikTok,Video,Meme,influencer,147474,1741,4,1,10,72,37,1,1,33,7,3,neutral,129806,15092,5970,2079,4929,199575,150610,15.4,0.47,0.216,0.6,0
1324,YouTube,Short,Education,brand,93006,709,5,3,8,239,2,1,0,66,4,1,inspiration,207623,18833,8951,3859,1538,337624,198599,8.43,0.13,0.16,0.67,1
1325,Instagram,Video,Motivation,influencer,63251,1324,7,8,1,25,23,0,0,175,6,3,neutral,72487,4667,1216,1885,1197,159369,104533,131.42,0.75,0.124,0.95,0
1326,YouTube,Video,Education,influencer,3912,1004,5,5,6,37,3,0,1,54,5,5,funny,9113,845,402,90,150,15263,9958,24.71,0.46,0.163,0.79,1
1327,TikTok,Video,Tech,individual,707,1625,10,4,6,271,21,0,1,86,9,2,curiosity,9851,673,356,57,192,19545,11413,70.65,0.82,0.13,1,1
1328,TikTok,Short,Meme,brand,8887,893,8,4,3,70,37,0,0,122,5,1,neutral,3223,197,112,48,18,7038,4306,59.18,0.49,0.116,0.93,0
1329,TikTok,Post,Tech,individual,1032,1213,4,5,10,263,31,0,1,86,0,6,funny,5760,293,246,130,29,12022,7960,85.43,0.99,0.121,0.63,1
1330,TikTok,Video,Meme,brand,265,248,2,8,6,260,8,1,1,15,15,5,fear,2266,167,79,17,59,4384,2736,8.03,0.54,0.142,0.39,1
1331,Instagram,Short,Education,brand,266,255,4,9,3,121,19,0,0,163,20,4,neutral,942,35,12,21,11,1693,1140,152.49,0.94,0.084,0.55,1
1332,TikTok,Video,Entertainment,influencer,1489,1029,5,9,4,34,16,0,0,144,18,4,neutral,8681,589,420,102,218,10956,5679,45.89,0.32,0.153,0.72,1
1333,Instagram,Short,Entertainment,influencer,1962,900,8,2,6,112,39,1,0,21,18,6,inspiration,8737,675,171,88,165,12966,11115,18.34,0.87,0.126,0.82,1
1334,TikTok,Post,Education,individual,4720,1660,3,2,6,14,30,1,0,8,7,2,funny,6632,224,221,98,117,9530,6572,3.59,0.45,0.1,0.3,0
1335,TikTok,Post,Motivation,brand,7701,78,2,6,10,165,6,0,1,38,23,5,inspiration,14975,1523,417,196,462,19416,12182,24.12,0.63,0.173,0.43,0
1336,TikTok,Reel,Education,influencer,533,1380,6,1,1,34,5,1,0,160,17,7,neutral,832,86,11,10,32,1641,1088,130.66,0.82,0.167,0.88,0
1337,YouTube,Short,Education,influencer,5058,469,1,5,1,68,6,1,0,164,13,5,inspiration,9802,879,120,55,101,12028,6581,107.89,0.66,0.118,0.12,0
1338,YouTube,Post,Meme,individual,2033,496,2,9,1,224,11,1,1,6,10,5,neutral,1803,102,52,13,16,4117,2958,3.85,0.64,0.101,0.42,0
1339,YouTube,Short,Education,influencer,88,797,4,7,1,279,11,0,1,175,5,7,curiosity,726,83,21,12,11,1160,994,60.61,0.35,0.175,0.55,1
1340,YouTube,Post,Motivation,brand,214,1242,3,4,7,157,5,1,1,118,11,2,funny,5981,453,188,66,110,9600,6875,5.12,0.04,0.137,0.51,1
1341,YouTube,Video,Entertainment,influencer,8373,1087,7,8,10,71,21,1,1,120,0,1,inspiration,6721,525,75,148,148,10079,5234,95.33,0.79,0.133,0.94,0
1342,Instagram,Video,Entertainment,individual,253,1611,2,7,10,49,2,0,1,120,17,7,curiosity,303,23,14,6,5,567,502,61.1,0.51,0.158,0.5,0
1343,TikTok,Reel,Meme,individual,27226,1888,6,8,10,60,11,0,0,50,10,3,neutral,44944,1717,736,406,811,78249,48877,44.94,0.9,0.082,0.66,0
1344,Instagram,Post,Meme,brand,1250,1933,5,1,5,282,18,1,0,169,4,7,inspiration,2456,146,78,28,38,4917,4134,110.92,0.66,0.118,0.55,0
1345,TikTok,Reel,Meme,brand,2121,1753,1,5,5,204,27,1,0,48,5,6,inspiration,1061,63,22,29,13,2485,1549,23.51,0.49,0.12,0.39,0
1346,TikTok,Post,Entertainment,influencer,11748,1897,6,5,6,241,13,0,1,103,15,2,neutral,3876,187,177,40,105,8827,5863,90.96,0.88,0.131,0.61,0
1347,TikTok,Video,Entertainment,brand,498,665,9,1,7,62,15,1,0,137,21,7,funny,7118,345,317,124,126,11755,9326,91.43,0.67,0.128,1,1
1348,Instagram,Video,Meme,individual,675,1441,4,5,10,295,21,1,0,108,8,4,neutral,1362,113,61,30,48,3141,2065,37.65,0.35,0.185,0.48,1
1349,YouTube,Video,Motivation,individual,944,905,10,3,4,268,28,1,0,123,21,6,funny,3082,301,68,36,66,4264,2808,83.81,0.68,0.153,1,1
1350,YouTube,Post,Meme,individual,43638,1407,4,2,5,45,37,1,1,50,6,4,curiosity,1254573,131467,25284,13472,44227,2843935,2347087,6.06,0.12,0.171,0.52,1
1351,TikTok,Video,Entertainment,influencer,2812,1001,10,3,5,198,26,1,1,30,2,2,funny,1884,192,62,54,24,4284,3390,15.6,0.52,0.176,1,0
1352,Instagram,Post,Meme,influencer,7094,1867,4,2,5,88,18,1,0,170,14,6,curiosity,7006,670,181,134,106,15819,10608,42.68,0.25,0.156,0.5,0
1353,TikTok,Video,Tech,individual,1137,1071,1,9,7,215,0,1,1,81,19,7,curiosity,1744,98,47,19,10,3993,2760,68.52,0.85,0.1,0.19,0
1354,TikTok,Post,Meme,brand,6334,241,5,8,4,94,38,1,1,71,21,1,curiosity,21818,1479,1011,236,183,36765,24611,45.75,0.64,0.133,0.53,1
1355,TikTok,Video,Tech,brand,4143,567,4,6,5,178,12,1,0,132,11,5,inspiration,8772,398,230,139,345,20661,16408,112.41,0.85,0.127,0.62,1
1356,Instagram,Short,Tech,influencer,34666,1969,5,3,10,248,11,1,0,147,3,7,inspiration,43096,4170,1870,1167,843,103845,54656,52.17,0.35,0.187,0.52,0
1357,Instagram,Video,Entertainment,brand,1030,1040,2,4,5,25,16,1,0,17,0,6,funny,10782,1086,451,171,199,26385,21077,4.88,0.29,0.177,0.49,1
1358,Instagram,Short,Meme,influencer,644,1966,5,6,8,181,26,1,0,40,1,4,neutral,1592,116,44,45,34,2720,2133,5.08,0.13,0.15,0.73,1
1359,TikTok,Post,Motivation,brand,36090,1581,2,7,2,167,9,0,0,69,21,4,funny,74960,3698,3292,1921,2713,156405,116921,63.31,0.92,0.155,0.35,1
1360,YouTube,Reel,Entertainment,brand,564,347,2,7,4,164,9,1,1,142,10,1,inspiration,1542,58,43,39,18,2629,1636,14.77,0.1,0.102,0.3,1
1361,YouTube,Reel,Entertainment,brand,1643,1889,1,2,3,173,31,1,1,32,5,1,fear,5015,228,116,125,166,8049,7124,23.16,0.72,0.127,0.23,1
1362,Instagram,Reel,Entertainment,individual,3258,165,3,10,4,58,37,1,0,134,8,6,funny,6293,716,167,93,99,8283,6968,114.96,0.86,0.171,0.47,0
1363,YouTube,Video,Entertainment,influencer,80,333,8,8,1,176,33,0,0,115,23,4,fear,1637,144,34,21,15,2212,1649,48.7,0.42,0.131,0.98,1
1364,Instagram,Short,Motivation,individual,34696,693,10,6,4,207,8,1,1,73,15,7,fear,29208,1072,359,237,604,59649,38378,17,0.23,0.078,1,0
1365,Instagram,Video,Entertainment,brand,129,446,5,1,7,122,14,1,1,88,18,1,fear,5467,273,80,95,150,6963,4674,53.57,0.61,0.109,0.71,1
1366,YouTube,Video,Education,brand,9592,1007,3,2,6,102,14,0,0,139,4,5,fear,4373,514,113,45,47,9581,5024,25.71,0.18,0.164,0.36,0
1367,Instagram,Reel,Entertainment,individual,3007,1856,3,10,8,216,12,1,0,67,18,2,funny,8378,690,350,45,164,19307,17094,65.99,0.98,0.149,0.47,1
1368,YouTube,Post,Tech,influencer,550,1361,6,7,3,159,16,1,0,143,14,7,curiosity,14368,1656,549,384,448,30709,20015,101.18,0.71,0.211,0.81,1
1369,YouTube,Reel,Entertainment,brand,232,1985,5,1,10,230,5,1,1,48,14,7,funny,3112,297,49,42,77,7514,5869,5.54,0.12,0.149,0.53,1
1370,Instagram,Reel,Tech,individual,753,1433,10,6,2,43,9,0,1,115,9,2,curiosity,2184,99,72,47,61,3543,2582,15.25,0.13,0.128,1,1
1371,Instagram,Post,Motivation,brand,5418,1792,10,2,6,206,37,0,0,128,2,6,neutral,9485,523,326,56,303,21461,16699,16.07,0.13,0.127,1,0
1372,Instagram,Short,Meme,influencer,3471,584,2,7,5,113,1,1,0,44,22,4,fear,9495,576,345,177,140,13294,10958,13.42,0.3,0.13,0.36,1
1373,YouTube,Post,Entertainment,individual,888,570,3,5,1,299,29,1,0,168,5,1,fear,51399,5682,1197,1000,688,81477,62950,134.36,0.8,0.167,0.53,1
1374,TikTok,Reel,Entertainment,influencer,6713,227,1,9,5,116,14,1,1,156,4,3,fear,25012,1316,371,147,366,51595,28238,154.23,0.99,0.088,0.18,1
1375,YouTube,Video,Education,brand,3992,1369,5,4,2,135,28,1,0,112,15,7,funny,8401,480,321,96,271,12434,9669,93.37,0.83,0.139,0.74,1
1376,YouTube,Short,Tech,individual,4791,1158,5,10,9,283,20,0,0,121,21,6,fear,12647,844,598,348,155,18399,15881,32.82,0.27,0.154,0.55,1
1377,Instagram,Video,Education,individual,23548,1620,6,3,10,236,0,1,0,49,4,4,inspiration,92474,8785,3974,2086,1710,158706,135419,20.12,0.41,0.179,0.78,1
1378,Instagram,Post,Entertainment,brand,4617,963,10,4,10,139,8,1,1,121,15,5,funny,8643,326,353,93,265,11230,8279,69.22,0.57,0.12,1,0
1379,Instagram,Reel,Motivation,influencer,5081,1628,2,8,1,104,26,0,1,119,22,5,funny,12946,1423,457,298,335,15987,14385,77.23,0.65,0.194,0.37,1
1380,Instagram,Reel,Motivation,brand,2592,1164,2,6,9,280,19,0,1,62,1,3,inspiration,1830,99,25,28,24,3262,2876,28.9,0.47,0.096,0.44,0
1381,TikTok,Video,Motivation,individual,3541,51,8,3,1,30,31,0,0,109,12,4,inspiration,2085,195,100,61,56,5066,3412,22.72,0.21,0.198,0.84,0
1382,Instagram,Reel,Entertainment,influencer,4675,1277,5,1,9,14,19,1,0,105,16,2,curiosity,3625,236,101,105,35,5718,3478,79.73,0.76,0.132,0.6,0
1383,Instagram,Short,Education,brand,432,1297,4,10,9,11,0,0,1,59,14,4,neutral,448,51,7,6,5,815,460,18.34,0.31,0.154,0.63,0
1384,YouTube,Reel,Entertainment,individual,856,1048,6,5,7,258,15,1,1,26,5,2,funny,50,2,1,0,0,102,90,18.12,0.7,0.06,0.78,0
1385,TikTok,Post,Tech,brand,12719,970,4,2,8,249,1,1,1,50,1,2,neutral,44315,1438,1604,889,264,105707,91182,7.89,0.16,0.095,0.58,1
1386,Instagram,Short,Entertainment,influencer,1764,1700,2,10,10,192,9,1,0,23,22,7,funny,1429,162,27,18,44,2435,1718,17.41,0.76,0.176,0.47,0
1387,YouTube,Post,Motivation,individual,9611,399,5,8,6,189,14,0,0,94,23,3,funny,5369,488,133,143,164,7785,5208,3.99,0.04,0.173,0.71,0
1388,TikTok,Short,Tech,brand,12037,1255,8,3,8,123,3,0,0,82,6,4,funny,12947,1470,168,242,309,23247,16176,31.79,0.39,0.169,0.97,0
1389,YouTube,Video,Education,individual,3819,461,2,3,4,123,27,1,0,105,22,3,fear,14504,1001,356,332,185,20673,13464,2.98,0.03,0.129,0.34,1
1390,TikTok,Video,Education,influencer,12683,1461,5,10,6,46,19,0,0,16,19,4,fear,19820,664,619,379,153,25155,20227,9.01,0.56,0.092,0.71,0
1391,YouTube,Short,Meme,individual,18085,771,4,8,7,19,15,1,0,171,17,1,curiosity,11854,666,186,246,334,24378,12244,161.19,0.94,0.121,0.69,0
1392,YouTube,Video,Entertainment,individual,4075,1714,7,6,4,93,25,0,1,164,7,5,funny,926,67,44,18,7,2004,1707,120.55,0.74,0.147,0.71,0
1393,Instagram,Post,Entertainment,brand,189,1045,4,5,7,144,7,0,0,100,3,1,curiosity,1059,125,12,6,21,2647,1530,66.64,0.67,0.155,0.52,1
1394,Instagram,Video,Education,brand,61,426,4,10,10,285,39,0,1,10,22,2,neutral,7277,252,302,115,146,9533,7117,3.36,0.34,0.112,0.55,1
1395,TikTok,Post,Motivation,brand,10007,899,6,7,10,53,13,1,0,48,8,1,inspiration,20125,1921,909,556,473,45275,35293,26.88,0.56,0.192,0.86,1
1396,TikTok,Short,Meme,individual,33202,572,10,2,9,166,21,1,1,130,18,1,inspiration,186794,10005,7932,3354,3895,459873,337358,92.96,0.72,0.135,1,1
1397,YouTube,Video,Tech,individual,98112,1871,8,10,4,268,29,0,0,22,5,4,neutral,17701,1649,625,338,290,24987,22129,16.56,0.75,0.164,1,0
1398,YouTube,Video,Motivation,individual,18182,518,9,8,5,162,18,1,1,38,22,6,fear,86410,9022,1432,433,3312,134912,70879,16.1,0.42,0.164,1,1
1399,TikTok,Post,Tech,brand,7238,80,6,3,5,196,12,1,0,167,22,3,fear,18908,635,615,152,303,30281,23655,111.17,0.67,0.09,0.65,1
1400,YouTube,Short,Entertainment,individual,1050,1625,8,6,9,206,19,1,0,89,1,5,curiosity,5449,578,138,111,27,8750,6456,49.88,0.56,0.157,1,1
1401,YouTube,Short,Entertainment,individual,7082,136,2,7,4,92,27,0,0,110,5,2,fear,9529,526,290,265,64,13005,7123,89.6,0.81,0.12,0.22,0
1402,Instagram,Video,Meme,individual,29696,1598,6,3,6,287,37,1,0,100,22,3,funny,9684,330,421,267,149,15378,10254,9.25,0.09,0.121,0.74,0
1403,TikTok,Video,Motivation,individual,568,1468,10,7,1,126,4,1,0,125,5,3,inspiration,3627,344,84,24,116,8144,4525,29.03,0.23,0.157,1,1
1404,TikTok,Video,Education,individual,34735,1454,9,10,6,36,16,0,1,170,13,5,funny,89953,5142,1491,1407,561,211553,178853,151.34,0.89,0.096,0.95,1
1405,YouTube,Short,Tech,brand,2402,1220,9,2,8,247,23,0,1,86,0,7,fear,50,3,0,1,0,81,59,22.71,0.26,0.08,1,0
1406,YouTube,Video,Meme,brand,597,824,3,3,3,250,6,0,0,41,18,1,curiosity,1355,80,57,20,33,2861,2413,8.86,0.22,0.14,0.58,1
1407,YouTube,Post,Entertainment,influencer,4118,1274,1,2,3,108,39,0,0,61,18,6,fear,936,47,37,15,27,2145,1657,41.07,0.67,0.135,0.13,0
1408,YouTube,Post,Motivation,brand,1976,197,5,1,9,83,15,0,1,72,22,5,inspiration,10339,339,107,144,106,23500,13412,58.35,0.81,0.067,0.66,1
1409,TikTok,Short,Education,individual,17208,109,8,3,5,58,3,1,1,22,3,5,neutral,82634,7921,3263,863,1925,140533,123113,16.12,0.73,0.169,0.98,1
1410,YouTube,Reel,Entertainment,individual,6278,54,2,5,6,185,3,1,1,156,9,7,inspiration,6311,605,158,83,137,8401,7106,135.53,0.87,0.156,0.28,0
1411,TikTok,Post,Meme,brand,3372,1702,2,3,7,167,23,0,0,57,4,5,inspiration,735,62,34,10,21,1706,1140,54.86,0.96,0.173,0.25,0
1412,YouTube,Video,Education,individual,754,1400,8,4,1,121,33,0,1,84,3,3,fear,20947,983,968,218,513,31873,28467,9.01,0.11,0.128,0.85,1
1413,Instagram,Reel,Motivation,influencer,7519,1365,9,7,5,229,35,0,1,165,5,3,fear,10178,1081,204,255,334,16048,8475,56.61,0.34,0.184,1,0
1414,YouTube,Short,Tech,individual,39,1405,7,5,10,199,2,1,1,35,1,2,neutral,134,15,5,1,3,205,104,22.3,0.64,0.179,0.74,1
1415,TikTok,Reel,Tech,individual,1332,50,6,7,5,96,4,1,0,90,8,6,fear,5098,281,66,44,195,12076,10157,55.99,0.62,0.115,0.82,1
1416,Instagram,Post,Tech,influencer,12598,1029,5,8,2,187,10,0,1,111,18,3,fear,32504,3886,1195,920,622,77209,64264,95.7,0.86,0.204,0.77,1
1417,TikTok,Post,Entertainment,individual,543,538,9,2,10,15,37,0,0,176,2,3,inspiration,5547,496,229,108,189,13336,10367,47.88,0.27,0.184,0.96,1
1418,YouTube,Video,Entertainment,influencer,1675,875,4,2,2,198,16,1,0,46,13,3,curiosity,5660,197,172,38,100,7604,6238,3.15,0.07,0.09,0.45,1
1419,Instagram,Post,Tech,influencer,1175,715,10,10,5,101,14,0,0,55,21,3,curiosity,5091,170,156,46,198,7411,4104,15.56,0.28,0.112,1,1
1420,Instagram,Reel,Tech,influencer,2308,878,1,7,5,218,29,0,1,129,16,2,neutral,4779,536,134,131,73,6985,5108,51.2,0.4,0.183,0.38,1
1421,TikTok,Post,Entertainment,individual,22300,320,6,8,7,264,2,0,0,94,13,3,funny,40640,1625,1366,943,303,90567,51105,4.08,0.04,0.104,0.74,0
1422,Instagram,Short,Entertainment,influencer,5944,1795,9,1,4,249,25,1,1,65,11,2,fear,17180,1834,378,305,601,35600,26368,56.48,0.87,0.181,0.91,1
1423,Instagram,Short,Motivation,brand,52729,372,5,8,8,113,27,1,1,66,6,6,fear,28252,3388,438,440,912,36854,21913,4.06,0.06,0.183,0.71,0
1424,Instagram,Post,Education,individual,209,1296,1,10,9,224,14,1,0,151,9,1,fear,6181,560,290,130,213,11663,7325,84.74,0.56,0.193,0.24,1
1425,TikTok,Video,Education,influencer,8989,244,9,3,10,10,8,0,0,116,8,4,curiosity,12946,484,438,348,100,32134,25377,65.14,0.56,0.106,1,0
1426,Instagram,Post,Meme,influencer,12616,433,4,7,5,20,9,0,1,65,14,4,curiosity,14997,1435,398,150,418,23259,19368,43.89,0.68,0.16,0.54,0
1427,TikTok,Short,Motivation,individual,11372,490,6,1,1,18,20,1,0,86,10,6,funny,9209,1074,453,219,363,12290,8187,11.54,0.13,0.229,0.9,0
1428,TikTok,Post,Motivation,brand,18544,333,4,1,10,38,6,1,0,164,12,1,fear,48537,3903,850,833,1807,79462,45721,101.99,0.62,0.152,0.62,1
1429,TikTok,Reel,Meme,influencer,4185,572,8,9,2,53,29,1,0,148,23,5,curiosity,5732,472,254,118,204,12985,8479,46.2,0.31,0.183,0.84,0
1430,YouTube,Video,Tech,influencer,20315,1090,5,2,6,181,21,0,1,10,3,3,fear,36942,2237,547,574,297,76789,64552,2.93,0.29,0.099,0.79,0
1431,YouTube,Short,Motivation,brand,622,1658,5,7,2,169,19,1,0,72,16,2,fear,11845,683,301,64,450,28192,20034,25.06,0.35,0.126,0.62,1
1432,YouTube,Short,Education,influencer,449,1811,3,9,1,85,2,1,1,28,7,4,inspiration,754,64,23,18,4,1267,1122,22.3,0.8,0.145,0.46,0
1433,YouTube,Short,Motivation,individual,3724,1972,9,8,3,155,16,1,0,163,15,2,fear,35612,2021,1282,299,1022,81933,66342,11.5,0.07,0.13,1,1
1434,TikTok,Short,Meme,brand,11345,103,4,5,8,23,7,1,1,133,15,2,funny,16590,912,803,492,620,34834,18730,125.76,0.95,0.17,0.58,0
1435,YouTube,Post,Entertainment,brand,1014,1010,1,7,7,252,5,0,0,158,9,4,funny,2428,97,88,53,43,3562,2603,133.48,0.84,0.116,0.39,1
1436,TikTok,Video,Tech,influencer,428,1491,4,8,5,156,12,0,0,50,7,6,curiosity,2174,178,91,39,57,3274,1982,26.78,0.54,0.168,0.66,1
1437,YouTube,Short,Tech,individual,3914,1209,4,1,7,96,21,0,1,72,15,3,neutral,1945,163,92,40,52,3464,2561,28.21,0.39,0.178,0.44,0
1438,Instagram,Video,Entertainment,brand,9861,269,7,1,1,69,29,1,1,70,17,3,inspiration,11472,1261,213,242,111,23106,15562,66.87,0.96,0.159,0.88,0
1439,Instagram,Short,Entertainment,brand,539,315,5,1,3,285,18,0,0,68,21,5,funny,2009,89,25,51,25,4816,3472,37.81,0.56,0.095,0.65,1
1440,Instagram,Post,Education,influencer,211,1059,9,1,1,98,13,1,1,44,8,7,neutral,3562,275,97,79,22,8197,5348,11.39,0.26,0.133,1,1
1441,YouTube,Video,Motivation,influencer,3633,1431,1,2,10,81,20,0,0,125,21,5,funny,3597,394,108,76,89,8823,5314,10.24,0.08,0.185,0.15,0
1442,Instagram,Short,Entertainment,brand,3943,1857,5,6,6,163,17,0,0,72,11,1,inspiration,323,25,8,8,10,790,535,13.89,0.19,0.158,0.57,0
1443,Instagram,Short,Entertainment,influencer,159,128,9,10,3,239,10,0,0,152,13,7,curiosity,2003,189,87,32,62,2891,1860,47.27,0.31,0.185,0.96,1
1444,TikTok,Reel,Entertainment,brand,20645,1070,7,1,5,138,2,1,0,116,23,5,curiosity,21669,927,327,627,393,27339,16305,62.09,0.54,0.105,0.92,0
1445,TikTok,Video,Entertainment,brand,3996,1615,10,7,4,90,3,1,0,41,0,3,inspiration,6915,505,273,123,51,8820,4621,19.17,0.47,0.138,1,0
1446,Instagram,Short,Entertainment,brand,506,849,8,3,9,144,9,0,0,176,11,3,curiosity,4310,206,57,65,58,6913,5351,102.23,0.58,0.09,1,1
1447,YouTube,Reel,Meme,brand,18730,1546,2,8,2,36,24,0,0,135,20,1,inspiration,7873,409,293,216,135,10875,5916,5.93,0.04,0.134,0.21,0
1448,YouTube,Reel,Meme,individual,838,393,7,1,9,291,8,0,1,148,1,2,funny,2864,271,84,27,84,5844,4406,81.92,0.55,0.163,0.71,1
1449,Instagram,Short,Entertainment,brand,1645,428,4,6,6,49,4,0,1,31,9,3,neutral,1682,94,71,11,24,2791,1613,3.13,0.1,0.119,0.4,0
1450,Instagram,Reel,Motivation,influencer,9661,119,3,1,10,22,28,0,1,13,21,6,neutral,7015,783,229,189,237,9742,8108,2.88,0.22,0.205,0.36,0
1451,Instagram,Post,Entertainment,brand,3395,555,7,4,3,50,35,0,1,10,22,2,inspiration,20703,1536,738,316,353,43563,28067,3.78,0.38,0.142,0.93,1
